fullStreetName,CoordList
WASHINGTON AVE,"[(-89.34879174113084, 43.10046652839649), (-89.34818429517739, 43.10124526519632), (-89.34815763557484, 43.10127850749255), (-89.34813036086464, 43.10131148025492), (-89.3481024784217, 43.101344178987326), (-89.34807399071072, 43.10137659649006), (-89.34804490387954, 43.101408727366085), (-89.34801522530526, 43.101440565319095), (-89.34798495745063, 43.10147210494957), (-89.34795410646453, 43.10150333996039), (-89.34792267972325, 43.10153426495535), (-89.34789068214742, 43.10156487363629), (-89.34785811865547, 43.10159516150563), (-89.347824996626, 43.10162512136685), (-89.34779132220594, 43.10165474872298), (-89.34775710154446, 43.10168403727676), (-89.34772233956016, 43.10171298253052), (-89.34768704362965, 43.10174157908795), (-89.34765122113056, 43.10176982065268), (-89.34761487698053, 43.101797703627), (-89.34757801978675, 43.1018252208153), (-89.34754065446603, 43.10185236951996), (-89.3475027896255, 43.10187914254536), (-89.34746443141148, 43.10190553629456), (-89.34742558720079, 43.10193154537132), (-89.34738626314186, 43.101957164378625), (-89.34734646783781, 43.1019823897212), (-89.3473062074372, 43.10200721600195), (-89.34726549054322, 43.102031639625714), (-89.34722432453287, 43.102055655196175), (-89.34718271678324, 43.10207925731711), (-89.34714067466706, 43.102102444192695), (-89.34709820556368, 43.1021252086265), (-89.34705531807421, 43.10214754882357), (-89.3470120208044, 43.102169459388385), (-89.34696832112917, 43.10219093672504), (-89.34692422642478, 43.10221197633737), (-89.34687974529481, 43.102232574630264), (-89.34683488634282, 43.102252728008445), (-89.34678965694398, 43.102272432876035), (-89.34674406693033, 43.10229168563867), (-89.34648378865901, 43.10239649943545)]"
WASHINGTON AVE,"[(-89.35102613090396, 43.09834570656239), (-89.34940015966035, 43.09955056254075), (-89.34936868055398, 43.099572196190195), (-89.34933768493991, 43.09959420277955), (-89.34930718265326, 43.099616575114695), (-89.34927717984081, 43.09963930869937), (-89.34924768756613, 43.09966239634034), (-89.34921870952053, 43.09968583263968), (-89.34919025676649, 43.09970961130418), (-89.34916233545323, 43.099733726037435), (-89.34913495295832, 43.099758170543865), (-89.34910811543212, 43.09978293762699), (-89.34908183270787, 43.099808021892805), (-89.34905610970763, 43.09983341614421), (-89.34903095381019, 43.09985911318531), (-89.3490063711651, 43.09988510671984), (-89.3489823691512, 43.09991138955205), (-89.34895895391791, 43.0999379553856), (-89.34893613038773, 43.099964797023134), (-89.34891390716884, 43.09999190636966), (-89.34889228795335, 43.10001927802725), (-89.34868229941252, 43.1002947328467)]"
WASHINGTON AVE,"[(-89.35117076230829, 43.09844871641545), (-89.35102926606523, 43.09855101386865), (-89.35088822343047, 43.09865364806491), (-89.35074763686272, 43.0987566172072), (-89.35060750759015, 43.09885992129807), (-89.35046783684325, 43.09896355853964), (-89.35032862707979, 43.09906752803511), (-89.35018987952908, 43.0991718288867), (-89.35005159419237, 43.0992764601961), (-89.34991377475681, 43.099381420167006), (-89.34977641999537, 43.09948670790025), (-89.34963953482354, 43.09959232160038)]"
WASHINGTON AVE,"[(-89.34963953482354, 43.09959232160038), (-89.34947525792427, 43.09971641746336), (-89.34944753630207, 43.09973691669649), (-89.34942029084824, 43.09975775466272), (-89.3493935277108, 43.0997789259657), (-89.34936725549557, 43.09980042431055), (-89.34934148157998, 43.099822243401604), (-89.34931621088276, 43.09984437874184), (-89.34929145446861, 43.09986682223773), (-89.34926721603017, 43.099889567591305), (-89.34924350540062, 43.09991260940858), (-89.34922032627367, 43.09993594049136), (-89.3491976872554, 43.09995955454483), (-89.349175593268, 43.09998344437162), (-89.34915405291744, 43.10000760367686), (-89.34913306989777, 43.100032025262436), (-89.34911265158676, 43.10005670283263), (-89.34909280290776, 43.10008162829005), (-89.34907353123862, 43.10010679533903), (-89.34886281907231, 43.100374560480184)]"
WASHINGTON AVE,"[(-89.34648378865901, 43.10239649943545), (-89.34514591270744, 43.10293867374891)]"
WASHINGTON AVE,"[(-89.35402938753515, 43.096070127414144), (-89.35270280394359, 43.09707346674289)]"
WASHINGTON AVE,"[(-89.35591522115448, 43.09486417220001), (-89.35420117253128, 43.096177746459176)]"
WASHINGTON AVE,"[(-89.35420117253128, 43.096177746459176), (-89.35262264743379, 43.09735873505177)]"
WASHINGTON AVE,"[(-89.3569525838054, 43.093864019654674), (-89.35557218583568, 43.09490417415532), (-89.35402938753515, 43.096070127414144)]"
WASHINGTON AVE,"[(-89.35941515144499, 43.092288901264844), (-89.35935313878811, 43.09232723038217), (-89.35929157148759, 43.09236594315303), (-89.35923045445949, 43.09240503598042), (-89.35916979016174, 43.092444507066176), (-89.35910958473772, 43.09248435371418), (-89.35904984187543, 43.092524572326745), (-89.35899056526196, 43.0925651602063), (-89.35893176104089, 43.09260611465665), (-89.35887343167221, 43.09264743207951), (-89.35881558084212, 43.09268911067745), (-89.3587582146952, 43.092731146854184), (-89.35870133569162, 43.092773537011354), (-89.35864494874592, 43.092816279352284), (-89.35858905877458, 43.092859370279996), (-89.35853366700964, 43.09290280619543), (-89.35711621162618, 43.09398404119225)]"
WASHINGTON AVE,"[(-89.35711621162618, 43.09398404119225), (-89.35591522115448, 43.09486417220001)]"
WASHINGTON AVE,"[(-89.37702056431671, 43.07985572492578), (-89.37522714727393, 43.081095338201465)]"
WASHINGTON AVE,"[(-89.37494906386094, 43.08128888593565), (-89.37343874499342, 43.08234010535299)]"
WASHINGTON AVE,"[(-89.37509690657132, 43.080997299598906), (-89.37331537642758, 43.08224643946607)]"
WASHINGTON AVE,"[(-89.37331537642758, 43.08224643946607), (-89.37175336613355, 43.083338684207604)]"
WASHINGTON AVE,"[(-89.36438646881001, 43.088520277625065), (-89.36068989837615, 43.09113927931203), (-89.35922911190754, 43.09219059365623)]"
WASHINGTON AVE,"[(-89.36276337088294, 43.08986897910468), (-89.36211452594031, 43.09031745001418), (-89.36111283225975, 43.09108439092845), (-89.36103952404318, 43.09114134610659), (-89.3609656854977, 43.091197932812584), (-89.36089132031036, 43.09125414834712), (-89.3608164333963, 43.091309990011496), (-89.36074102721452, 43.09136545510575), (-89.36066510422395, 43.09142054092985), (-89.36058866933998, 43.091475244785165), (-89.36051172624897, 43.09152956487243), (-89.3604342774117, 43.09158349669152), (-89.36035632774112, 43.09163704024402), (-89.36027787969715, 43.09169019192986), (-89.36019893696736, 43.09174294904974), (-89.36011950446725, 43.09179530890501), (-89.35941515144499, 43.092288901264844)]"
WASHINGTON AVE,"[(-89.36615720549723, 43.08727213947755), (-89.36438646881001, 43.088520277625065)]"
WASHINGTON AVE,"[(-89.36629462006893, 43.08737645994695), (-89.36454350737583, 43.08863852563789)]"
WASHINGTON AVE,"[(-89.36971707490052, 43.08475445091572), (-89.36784869262512, 43.08607894213678), (-89.36615720549723, 43.08727213947755)]"
WASHINGTON AVE,"[(-89.3680745781333, 43.086111090996106), (-89.36629462006893, 43.08737645994695)]"
WASHINGTON AVE,"[(-89.38210463967937, 43.07613328750953), (-89.38210408462805, 43.07614468080992), (-89.38210285305074, 43.076156045969945), (-89.38210094741743, 43.07616736048797), (-89.38209837019689, 43.076178603662406), (-89.38209512754275, 43.076189752992825), (-89.38209122437897, 43.076200788678634), (-89.3820866693142, 43.076211689120356), (-89.38208146972885, 43.076222433618156), (-89.38207563668603, 43.0762330023735), (-89.38206918002244, 43.076243373787456), (-89.38206211325596, 43.076253529862385), (-89.38205444990619, 43.07626344990075), (-89.38204620349161, 43.076273115004945), (-89.38203738998526, 43.07628250807858), (-89.38202802658877, 43.076291611125455), (-89.38201813050358, 43.07630040614941), (-89.38200772138646, 43.07630887605539), (-89.38129436865806, 43.0768156966844)]"
WASHINGTON AVE,"[(-89.37969711213337, 43.07795885883163), (-89.37879452163286, 43.078590235796256)]"
WASHINGTON AVE,"[(-89.3768695207909, 43.07973491832824), (-89.37538082627371, 43.0807951084089)]"
WASHINGTON AVE,"[(-89.37343874499342, 43.08234010535299), (-89.37164183671693, 43.08359495859433)]"
WASHINGTON AVE,"[(-89.3715217789239, 43.08350441560936), (-89.37132331696266, 43.083644894532824), (-89.37112433620561, 43.0837849795333), (-89.37092483788183, 43.08392466970853), (-89.37072482444918, 43.08406396325671), (-89.37052429713671, 43.08420285927567), (-89.3703232559449, 43.08434135776274), (-89.37012170456043, 43.084479456016616), (-89.36991964421188, 43.08461715403518), (-89.36971707490052, 43.08475445091572)]"
WASHINGTON AVE,"[(-89.37143188751325, 43.08374350113392), (-89.36985537151314, 43.08485887467448)]"
WASHINGTON AVE,"[(-89.36985537151314, 43.08485887467448), (-89.3680745781333, 43.086111090996106)]"
WASHINGTON AVE,"[(-89.39525984719084, 43.06697561638106), (-89.39633121023179, 43.066226349195766)]"
WASHINGTON AVE,"[(-89.39509153789757, 43.06692032553612), (-89.3962147088198, 43.06613614677675)]"
WASHINGTON AVE,"[(-89.38711392819457, 43.07262227358321), (-89.38783284349614, 43.07210815057798)]"
WASHINGTON AVE,"[(-89.39511204059899, 43.06707747229839), (-89.39525984719084, 43.06697561638106)]"
WASHINGTON AVE,"[(-89.39899467138048, 43.06435221490758), (-89.40016938660973, 43.063521043615985)]"
WASHINGTON AVE,"[(-89.39923203965313, 43.064001693889196), (-89.40025123109025, 43.06329226816329)]"
WASHINGTON AVE,"[(-89.39246105848983, 43.06883225942744), (-89.39377025618967, 43.067921741690945)]"
WASHINGTON AVE,"[(-89.3962147088198, 43.06613614677675), (-89.39843994506731, 43.064553026696984), (-89.39923203965313, 43.064001693889196)]"
WASHINGTON AVE,"[(-89.39633121023179, 43.066226349195766), (-89.398654611658, 43.06459281700497), (-89.39899467138048, 43.06435221490758)]"
WASHINGTON AVE,"[(-89.38783284349614, 43.07210815057798), (-89.38889073324493, 43.07135769938318)]"
WASHINGTON AVE,"[(-89.39493145823049, 43.06703315507532), (-89.39509153789757, 43.06692032553612)]"
WEBSTER ST,"[(-89.38322268394518, 43.07698986468297), (-89.38385579569793, 43.07747563784792), (-89.38386673110384, 43.07748358041333), (-89.38387817632618, 43.07749112890383), (-89.38389010313557, 43.07749826440759), (-89.38390248452879, 43.077504970713626), (-89.38391529227414, 43.07751123251057), (-89.38392849568363, 43.07751703538637), (-89.38394206529584, 43.07752236672964), (-89.38395596796693, 43.07752721212757), (-89.38397017423377, 43.07753156166899), (-89.38398464849395, 43.077535405440834), (-89.3839993588279, 43.07753873443131), (-89.38401426963198, 43.077541540527484), (-89.38402934775712, 43.07754381741751), (-89.38404455882578, 43.077545559689305), (-89.38405986600414, 43.07754676282998), (-89.3840752336845, 43.07754742502742), (-89.38409062748701, 43.07754754446995)]"
WEBSTER ST,"[(-89.38210463967937, 43.07613328750953), (-89.38210463962476, 43.07613337121903), (-89.38322268394518, 43.07698986468297)]"
WEBSTER ST,"[(-89.38100948975013, 43.07528987331803), (-89.38038139472566, 43.074819882837666), (-89.3803701423323, 43.07480999649787), (-89.38035944268235, 43.07479978632224), (-89.38034931295411, 43.07478926851901), (-89.38033976786967, 43.07477846019567), (-89.38033082583381, 43.0747673793612), (-89.38032249911298, 43.074756043122186), (-89.38031480120007, 43.07474447038578), (-89.38030774681627, 43.07473267915958), (-89.38030134454203, 43.07472069014927), (-89.3802956066429, 43.07470852136141), (-89.38029054169974, 43.07469619260155), (-89.38028615829283, 43.07468372457528), (-89.38028246254672, 43.074671137987266), (-89.3802794618151, 43.0746584517424), (-89.38027716099401, 43.074645687445056), (-89.38027556252456, 43.07463286579848)]"
WESTFIELD RD,"[(-89.50885042289416, 43.0736435919506), (-89.50799535691651, 43.074098585480485)]"
WESTFIELD RD,"[(-89.51040289297076, 43.07219040123203), (-89.51040321314517, 43.07225187354163), (-89.51040246498584, 43.07227639833297), (-89.51040098259226, 43.072300904787745), (-89.51039876717594, 43.07232538210377), (-89.5103958211734, 43.072349817677654), (-89.51039214333926, 43.072374199808976), (-89.510387738567, 43.07239851679253), (-89.51038260561248, 43.07242275782798), (-89.5103767505957, 43.072446910309054), (-89.51037017349907, 43.07247096253431), (-89.51036287798827, 43.07249490279946), (-89.51035486895947, 43.07251872119945), (-89.51034614884803, 43.07254240423073), (-89.5103367225489, 43.072565941088136), (-89.51032659373045, 43.072589321867504), (-89.51031576851152, 43.07261253306239), (-89.51030425178823, 43.072635564767715), (-89.51029204845572, 43.07265840617827), (-89.51027916586439, 43.07268104648696), (-89.51026560767902, 43.07270347308922), (-89.51025138248048, 43.07272567697725), (-89.51023649639046, 43.0727476464447), (-89.51022095553311, 43.072769371585515), (-89.51020476971466, 43.072790841590624), (-89.51018794505814, 43.07281204565381), (-89.51017049014473, 43.072832974767245), (-89.51015241355174, 43.072853617222556), (-89.51013372386163, 43.07287396491211), (-89.51011442965319, 43.07289400702762), (-89.51009454073542, 43.07291373456033), (-89.51007406691626, 43.072933137601225), (-89.51005301677584, 43.072952206242306), (-89.51003140135106, 43.07297093147368), (-89.51000923045257, 43.07298930518666), (-89.50998651634522, 43.07300731837047), (-89.50996326883833, 43.07302496201622), (-89.50993949774139, 43.073042227115046), (-89.50976620141628, 43.07314975201546), (-89.50885042289416, 43.0736435919506)]"
WESTFIELD RD,"[(-89.50751263333756, 43.07517522988263), (-89.50754432272613, 43.075928729087835), (-89.50754657690918, 43.07598350585719), (-89.50754951129726, 43.07603826411676), (-89.50755312834406, 43.07609300116441), (-89.50755742558833, 43.076147711601294), (-89.50756240179774, 43.07620239092777), (-89.50756805942471, 43.07625703554143), (-89.50757439600675, 43.07631163914343), (-89.50758141031271, 43.07636619813407), (-89.507589103566, 43.07642070801175), (-89.5075974757622, 43.076475164275955)]"
WESTFIELD RD,"[(-89.50852400599243, 43.06749485038835), (-89.50854100817847, 43.06823597418782)]"
WESTFIELD RD,"[(-89.50879734926414, 43.068807756062874), (-89.50943628555662, 43.069429360553556)]"
WESTFIELD RD,"[(-89.50883808119808, 43.07861005915136), (-89.50887279821929, 43.07864801809038), (-89.50890689071093, 43.07868628082608), (-89.50894035620529, 43.078724839260026), (-89.508973188557, 43.07876368979691), (-89.50900538161562, 43.07880282524119), (-89.50903693291961, 43.07884224199487), (-89.50906783754635, 43.07888193286128), (-89.50909809057578, 43.0789218924442), (-89.5091276870877, 43.07896211534719), (-89.50915662338866, 43.079002595272854), (-89.50918489578632, 43.07904332682385), (-89.50921249935928, 43.07908430370375), (-89.50923943164295, 43.07912552051426), (-89.50926568648794, 43.079166970959776), (-89.50929126142967, 43.079208649642084), (-89.50931615400101, 43.079250549362584), (-89.50934035805497, 43.07929266562604), (-89.50936387112559, 43.07933499213396), (-89.50938669074569, 43.079377521687796), (-89.50940881199344, 43.07942024799103), (-89.50954784840559, 43.079645797606396), (-89.50965522087994, 43.07981138303188)]"
WESTFIELD RD,"[(-89.50943628555662, 43.069429360553556), (-89.51015319707034, 43.07013372457126), (-89.51017127323252, 43.07015455708156), (-89.51018871999199, 43.070175676305645), (-89.51020552874006, 43.07019707234935), (-89.51022169086546, 43.07021873351819), (-89.51023719776205, 43.070240651718116), (-89.51025204327132, 43.07026281345262), (-89.5102662200148, 43.0702852106267), (-89.51027972060749, 43.07030783064473), (-89.51029253766691, 43.0703306627115), (-89.51030466749509, 43.07035369692891), (-89.5103161027069, 43.070376920701385), (-89.51032683714887, 43.070400324132784), (-89.51033686589129, 43.07042389462555), (-89.51034618523472, 43.07044762138156), (-89.51035478902307, 43.07047149270434), (-89.51036267478324, 43.07049549689462), (-89.51036983758678, 43.07051962225503), (-89.51037627373417, 43.070543857987175), (-89.51038198075108, 43.07056819149181), (-89.51038695616569, 43.070592611969595), (-89.51039119627464, 43.07061710592192), (-89.51039470106153, 43.07064166254769), (-89.51039746682554, 43.070666270148465), (-89.51039949231998, 43.070690916123766), (-89.51040077875487, 43.070715588771385), (-89.5104022151288, 43.07090223583591)]"
WESTFIELD RD,"[(-89.5104022151288, 43.07090223583591), (-89.51040289297076, 43.07219040123203)]"
WESTFIELD RD,"[(-89.50786573046472, 43.077290217343474), (-89.50792205428704, 43.077420747649526), (-89.5079326416976, 43.07745295888926), (-89.50794391900851, 43.07748504359674), (-89.50795588375514, 43.07751699457288), (-89.50796853224342, 43.077548803719274), (-89.50798186323401, 43.077580462035556), (-89.50799587303543, 43.077611963223646), (-89.50801055672575, 43.07764329918601), (-89.5080259106098, 43.07767446092413), (-89.50804193345168, 43.07770544213796), (-89.50805861787374, 43.077736234731816), (-89.50807596263769, 43.07776683060546), (-89.50809396159603, 43.07779722346245), (-89.50811261228128, 43.07782740430332), (-89.50813190731691, 43.077857365932495), (-89.50815184423777, 43.07788710115065), (-89.5081724156672, 43.07791660276221), (-89.50819361914012, 43.0779458635679), (-89.50821544850764, 43.077974876371044), (-89.50823789884758, 43.0780036330742), (-89.5082609627843, 43.078032127381746), (-89.50828463539688, 43.078060352096266), (-89.50830891176408, 43.078088300020205), (-89.50833378573824, 43.07811596485713), (-89.50835924994114, 43.07814333851132), (-89.50838529945281, 43.07817041468531), (-89.50841192689876, 43.07819718798366), (-89.50843912612858, 43.078223650309724), (-89.5084668897664, 43.07824979536788), (-89.5084952116642, 43.078275616861646), (-89.50852408444605, 43.07830110849553), (-89.50855350073483, 43.07832626307379), (-89.50858345438485, 43.07835107610017), (-89.50883808119808, 43.07861005915136)]"
